liveops_episode_trophy_narrative_trophy_2_repeat,"Not again! OK, take this crown. I'm faster without it anyway!"
liveops_episode_trophy_narrative_trophy_3,"My last crown! I must take my leave, and repent my trolling ways..."
liveops_episode_trophy_narrative_trophy_3_repeat,"Noo, my last crown! I''m...not a very speedy thief, am I?"
liveops_episode_trophy_title,"Crown theft!"
liveops_episode_trophy_welcome,"Troll King is up to his tricks again and has stolen more crowns. Complete levels on the 1st attempt to catch him!"
liveops_episode_trophy_win_text,"You retrieved all of the Fairy Queen's crowns from the sneaky Troll King!"
liveops_episode_trophy_win_title,"Crowning glory!"
liveops_eventhub_title,Adventures
liveops_fairyrace_lose_text,"You weren't fast enough. Next time you could win wicked prizes!"
liveops_fairyrace_noconnection,"You need an Internet connection to calculate your position."
liveops_fairyrace_push_fewrewards,"The first prize has been taken. Hurry and try to get one before the others!"
liveops_fairyrace_push_new,"A new Fairy Dash has started. Race and reach the finish line to win awesome prizes!"
liveops_fairyrace_reach_text,"You finished in position {num}. Be faster next time to win a prize."
liveops_fairyrace_reminder_text,"Level {num2} is so close! Hurry up and get a magical prize!"
liveops_fairyrace_runout_lose_text,"You ran out of time. Next time you could win wicked prizes!"
liveops_fairyrace_runout_text,"Hurry up and beat {num} levels before the others to get a prize!"
liveops_fairyrace_runout_title,"Time's running out"
liveops_fairyrace_title,"Fairy Dash"
liveops_fairyrace_welcome_text,"Beat {num1} levels before the other players to get a wicked prize!"
liveops_fairyrace_win_text,"Wonderful! You finished in position {num}, here's your prize!"
liveops_fanevent_lose_text,"Thanks for trying! Stay tuned for more challenges."
liveops_fanevent_narrative1,"Look, Nero! Our players have prepared a new challenge for us!"
liveops_fanevent_narrative2,"Wow! I hope we are up to the task..."
liveops_fanevent_narrative3,"We did it! That was fun!"
liveops_fanevent_narrative4,"It’s great to have such dedicated players!"
liveops_fanevent_title,"Players Party"
liveops_fanevent_welcome_text,"Play these levels inspired by fans and win magical prizes!"
liveops_fanevent_win_text,"You completed all the levels.
We hoped you enjoyed it!"
liveops_flames_purchase_success,"Flames refilled to the MAX!"
liveops_flames_refill,"Refill Flames"
liveops_flames_title1,"Magic Flames"
liveops_flames_title2,"Out of Flames!"
liveops_minigame_finished,"You completed all the minigames. We hope you enjoyed it!"
liveops_minigame_hub,"Come back tomorrow!"
liveops_minigame_over,"The minigame event is over. We hope you enjoyed it!"
liveops_minigame_reward1,"You did it!"
liveops_minigame_reward2,"Malicious Morgana has been defeated and happiness has been restored to Witch Country.
Come back tomorrow for more!"
liveops_minigame_title,Minigame!
liveops_minigame_welcome,"Can you break the enchantment to release Stella from malicious Morgana to get bubblific rewards!"
liveops_peekaboo_lose_text_1,"Time's up!
You didn't find us, but we'll be back soon..."
liveops_peekaboo_lose_text_2,"Time's up!
You found Lily. Soon you'll get a chance to play again..."
liveops_peekaboo_lose_text_3,"Time's up!
You found Lily & Billy. Soon you'll get a chance to play again..."
liveops_peekaboo_lose_title,"You didn’t find us..."
liveops_peekaboo_milestone1,"You found me! Awesome! Can you find Billy now?"
liveops_peekaboo_milestone2,"You're good! I thought you were never going to find me."
liveops_peekaboo_milestone3,"You got us all! Let's do the happy dance to celebrate!"
liveops_peekaboo_name_1,Lily
liveops_peekaboo_name_2,Billy
liveops_peekaboo_name_3,Jimmy
liveops_peekaboo_name_group,Ghosts
liveops_peekaboo_narrative,"Come play Peek-a-boo with us!"
liveops_peekaboo_share,"I have found Lily, Billy and Jimmy on time!"
liveops_peekaboo_special_teaser_text,"Reach level {number} for a spooktastic surprise"
liveops_peekaboo_start_text,"Reach the 3 of us on the map to get rewards!"
liveops_peekaboo_teaser_subtitle,"Look for us in:"
liveops_peekaboo_teaser_text,"We’re coming soon to play Peek-a-boo with you!"
liveops_peekaboo_teaser_title,Peek-a-boo!
liveops_peekaboo_win_text,"You found us! We'll be back to play with you again soon!"
liveops_peekaboo_win_title,"You found us!"
liveops_piggy_collect,"Tap to collect!"
liveops_piggy_full,"The piggy bank is full! Time to collect all your savings!"
liveops_piggy_full_title,"Piggy Bank Full!"
liveops_piggy_intro,"Play levels and get stars to fill the piggy bank with Gold Bars!"
liveops_piggy_intro_title,"You got a Piggy Bank!"
liveops_piggy_new,"Your piggy bank is ready to be filled with Gold Bars again!"
liveops_piggy_new_title,"You got a NEW Piggy Bank!"
liveops_piggy_open,"Tap to collect!"
liveops_piggy_purchasable,"From now on you can collect the Gold Bars inside the piggy bank!"
liveops_piggy_purchasable_title,"Piggy Bank Charged!"
liveops_piggy_reward,"You've got {0} gold bars!"
liveops_piggy_shop1,"Get stars to fill me with Gold Bars!"
liveops_piggy_shop2,"Open me now or wait until I'm full!"
liveops_piggy_shop3,"I'm full! Time to collect!"
liveops_piggy_title,"Piggy Bank!"
liveops_piggy_up_full_title,"Piggy bank full!"
liveops_piggy_up_last,"Your piggy bank includes {0} Gold Bars and is ready to be filled again!"
liveops_piggy_up_new_title,"Level {0} reached!"
liveops_piggy_up_purchasable,"Collect your earnings and evolve your piggy bank!"
liveops_piggy_up_purchasable_last,"Collect your earnings and get a new piggy bank with {0} Gold Bars inside!"
liveops_piggy_up_unpurchasable,"Collect at least {0} Gold Bars to open your piggy bank and evolve it!"
liveops_piggy_up_unpurchasable_last,"Collect at least {0} Gold Bars to open your piggy bank!"
liveops_playersclub_desription,"Complete Magical Acts with teammates to summon prizes!"
liveops_playersclub_gift,"You got a gift from your teammate!"
liveops_playersclub_howto_daily,"Play every day"
liveops_playersclub_howto_finish_chapter,"Finish a chapter"
liveops_playersclub_howto_win_hard,"Pass a Hard or Super Hard level"
liveops_playersclub_howto_win_normal,"Pass a level"
liveops_playersclub_no_internet,"No internet connection!
You might miss your reward!"
liveops_playersclub_out_of_time,"The ritual ran out of time!
We'll notify you when we find you a new team."
liveops_playersclub_players_points_chapter,"for completing a chapter"
liveops_playersclub_players_points_hard_level,"for passing a Hard level"
liveops_playersclub_players_points_login,"for playing every day"
liveops_playersclub_players_points_normal_level,"for passing a level"
liveops_playersclub_players_points_super_hard_level,"for passing a Super Hard level"
liveops_playersclub_reward,"Well done! You and your team got a prize from the Magic Ritual!"
liveops_playersclub_searching,"Searching for teammates. We'll notify you when the ritual is ready to start."
liveops_playersclub_tap_to_continue,"Tap to continue"
liveops_playersclub_title,"Magic Ritual"
liveops_playersclub_title_howto,"Perform these Magical Acts"
liveops_playersclub_title_teammates,"Latest contributors:"
liveops_playersclub_title_while_away,"While you were away…"
liveops_playersclub_welcome,"Team up with others to summon prizes!"
liveops_playersclub_welcome_same_team,"Your team was magnificent!
Stay together and try for more prizes!"
liveops_pot_of_gold_hub,"Secret Room"
liveops_pot_of_gold_lose_text,"The lights went out and it's impossible to see the Pot of Gold. Look out for the next event!"
liveops_pot_of_gold_narrative_1,"Legend tells that a shiny, overflowing Pot of Gold lives behind that door..."
liveops_pot_of_gold_narrative_2,"Me and my wand are ready to find out if the legend is true..."
liveops_pot_of_gold_title,"Pot of Gold"
liveops_pot_of_gold_welcome_text_v1,"Your Golden Pass opened the secret room! Light it up to find the Pot of Gold and win a share of 500,000 Gold Bars."
liveops_pot_of_gold_welcome_text_v2,"Light up the room to find the Pot of Gold and win a share of 500,000 Gold Bars."
liveops_pot_of_gold_win_text,"You found the Pot! Come back when the event is over to get your share of 500,000 Gold Bars!"
liveops_quit_level_flames,"Do you want to quit this level?
You will lose a Magic Flame"
liveops_quit_level_spooky,"Do you want to quit this level?
You will go back to the previous level."
liveops_restingbonus_explanation,"You get a bonus Bubble for each day you are away!"
liveops_restingbonus_notification_3_days,"You get an extra Bubble for each day you are away. It's been 3 days..."
liveops_restingbonus_notification_6_days,"Your Returning Bonus grows every day. It's been 6 days..."
liveops_restingbonus_notification_9_days,"Your Returning Bonus is pretty big now! It's been 9 days..."
liveops_restingbonus_rested,"You've been away for {0} days."
liveops_restingbonus_rested_more,"You've been away for more than {0} days."
liveops_restingbonus_title,"Returning Bonus!"
liveops_restingbonus_welcome,"Welcome Back!"
liveops_slab_booster_queue,"Spell Stream"
liveops_slab_combo,"Star Combo"
liveops_slab_combo_num,"Star Combo {num}!"
liveops_slab_combo_plus,"Star Combo +1!"
liveops_slab_combo_text,"Pass levels without losing a Magic Flame to get blue stars easier."
liveops_slab_egp_single,"Don't lose your Star Combo!"
liveops_slab_fill_bottle,"Fill the bottle"
liveops_slab_lobby_counter,{num}/{max}
liveops_slab_lobby_potion,Potion
liveops_slab_lose_text,"You didn’t brew all the potions. Try again soon on a new experiment..."
liveops_slab_lose_title,"Halfway there..."
liveops_slab_new_info_frogs,"Remove the frogs"
liveops_slab_new_lose_text,"Looks like the frogs win this time, but you will get another chance."
liveops_slab_new_lose_title,"Next time!"
liveops_slab_new_playmore_text,"You are out of Magic Flames. Play saga levels while they recharge!"
liveops_slab_new_title,"Mind the frogs!"
liveops_slab_new_welcome,"Help Stella fix the spell and send the frogs back where they belong!"
liveops_slab_new_win_text,"Clear as crystal, you won. Come back for the next experiment in Stella’s Lab!"
liveops_slab_new_win_title,"Goodbye frogs!"
liveops_slab_play_levels,"Pass levels"
liveops_slab_rogue_shooter,"Dizzy Shooter"
liveops_slab_tap,"Tap to enter the lab"
liveops_slab_title,"Stella's Lab"
liveops_slab_welcome_text,"Pass special levels to brew the blue star potion and win rewards!"
liveops_slab_welcome_thisweek,"This week:"
liveops_slab_win_rewards,"Win rewards"
liveops_slab_win_stars,"Get blue stars"
liveops_slab_win_text,"You did it!"
liveops_slab_win_title,"You brewed all the potions! Come back soon for a new experiment..."
liveops_socialbingo_notification_text_end,"You have only 5 hours left to wake up the tree! Hurry up!"
liveops_socialbingo_notification_text_reward,"You woke up the tree, claim your rewards!"
liveops_socialbingo_notification_text_start,"Your team is ready to wake up the tree!"
liveops_socialbingo_notification_text_tile,"One of your teammates collected a flower!"
liveops_socialbingo_notification_title_end,"Wake up the tree!"
liveops_specialround_egp,"Don't lose your Special Round!"
liveops_specialround_soclose,"You are so close! Don't lose your Special Round!"
liveops_specialround_title,"Special
Round"
liveops_specialround_tutorial,"Win the level on this round and get a reward!"
liveops_spooky_level_2000_hub,"Magic Portal"
liveops_spooky_level_2000_hub_2,"Level 3000 celebration"
liveops_spooky_level_2000_lose_text,"The Magic Portal is closed, but there'll be other opportunities to play level 3000!"
liveops_spooky_level_2000_lose_text_2,"Level 3000 is now closed. Thank you for playing!"
liveops_spooky_level_2000_narrative_1,"Wow! A portal is open. Those rainbows are hiding something..."
liveops_spooky_level_2000_narrative_2,"I think we have to avoid the sparkles to arrive at the end."
liveops_spooky_level_2000_narrative_3,"We get it! There’s lot of exciting things to look forward to!"
liveops_spooky_level_2000_narrative_4,"Haha, I was hoping to find a Leprechaun, but look what we found instead!"
liveops_spooky_level_2000_outoflives_text,"Remember! You can keep playing level 3000 once your lives are recharged."
liveops_spooky_level_2000_playmore_text_7,"You can still play the Level 3000 event and win amazing prizes!"
liveops_spooky_level_2000_title,"Level 3000"
liveops_spooky_level_2000_welcome_text,"Level 3000 is finally out! Reach the end to try it, and win prizes!"
liveops_spooky_level_2000_welcome_text_2,"The Level 3000 celebration continues! Play this level and win prizes!"
liveops_spooky_level_2000_win_text,"You won level 3000! We hope you enjoyed it!"
liveops_spooky_level_X000_hub,"Magic Portal"
liveops_spooky_level_X000_hub_2,"Level {0} celebration"
liveops_spooky_level_X000_lose_text,"The Magic Portal is closed, but there'll be other opportunities to play level {0}!"
liveops_spooky_level_X000_lose_text_2,"Level {0} is now closed. Thank you for playing!"
liveops_spooky_level_X000_narrative_1,"Wow! A portal is open. Those rainbows are hiding something..."
liveops_spooky_level_X000_narrative_2,"I think we have to avoid the sparkles to arrive at the end."
liveops_spooky_level_X000_narrative_3,"We get it! There’s lot of exciting things to look forward to!"
liveops_spooky_level_X000_narrative_4,"Haha, I was hoping to find a Leprechaun, but look what we found instead!"
liveops_spooky_level_X000_outoflives_text,"Remember! You can keep playing Level {0} once your lives are recharged."
liveops_spooky_level_X000_playmore_text_7,"You can still play the Level {0} event and win amazing prizes!"
liveops_spooky_level_X000_title,"Level {0}"
liveops_spooky_level_X000_welcome_text,"Level {0} is finally out! Reach the end to try it, and win prizes!"
liveops_spooky_level_X000_welcome_text_2,"The Level {0} celebration continues! Play this level and win prizes!"
liveops_spooky_level_X000_win_text,"You won Level {0}! We hope you enjoyed it!"
liveops_spooky_lockdown_hub,"Magic Escape"
liveops_spooky_lockdown_lose,"The Magic Escape has ended for now. Thank you for playing!"
liveops_spooky_lockdown_narrative_1,"A special challenge for today?"
liveops_spooky_lockdown_narrative_2,"It's time to deliver some magic!"
liveops_spooky_lockdown_narrative_3,"I was not expecting this!"
liveops_spooky_lockdown_narrative_4,"Neither did I, but loved it!"
liveops_spooky_lockdown_playmore,"You can still enjoy the Magic Escape. Play now!"
liveops_spooky_lockdown_push,"You've got a magic delivery: time to play!"
liveops_spooky_lockdown_title,"Magic Escape"
liveops_spooky_lockdown_welcome,"Enjoy a special delivery of bubble magic: 5 new levels crafted with love from Stella's home!"
liveops_spooky_lockdown_win,"Challenge completed. You sure know your magic!"
liveops_spooky_troll_hub,"Meet the troll!"
liveops_spooky_troll_lose,"The troll disappeared back into the swamp.Thank you for playing!"
liveops_spooky_troll_name,Troll
liveops_spooky_troll_narrative_1,"Someone is singing in the swamp? That's ridiculous!"
liveops_spooky_troll_narrative_2,"Shhh! The concert is about to begin!"
liveops_spooky_troll_narrative_3,"Ooops! I guess the chest is all mine now..."
liveops_spooky_troll_playmore,"The troll is still waiting for you in the swamp. Play now!"
liveops_spooky_troll_push,"Meet the troll and claim the chest in the swamp!"
liveops_spooky_troll_share,"I have defeated the swamp troll, and found the treasure!"
liveops_spooky_troll_title,"Meet the troll!"
liveops_spooky_troll_welcome,"Welcome to the swamp! If you lose a level, the troll will push you back."
liveops_spooky_troll_win,"Congratulations, you have completed the troll challenge!"
liveops_spookydance_egp,"If you lose, you'll go back 1 level."
liveops_spookydance_lose_text,"You didn't light all the candles...
Try again!"
liveops_spookydance_narrative_1,"Lucy is waiting for me, but I'm afraid of the dark... HELP!"
liveops_spookydance_narrative_2,"Help is on the way Andy!"
liveops_spookydance_narrative_3,"Thanks, Lucy and I will have a ball!
Here's your reward!"
liveops_spookydance_share,"I have lit all the candles and helped Andy & Lucy!"
liveops_spookydance_start_text,"Andy is afraid of the dark.
Help him light up the way to meet Lucy!"
liveops_spookydance_title,"Spooky Dance"
liveops_spookydance_win_text,"You did it!
Andy and Lucy are now dancing!"
liveops_spookylibrary_egp,"When you lose, you go back to the previous level"
liveops_spookylibrary_fail_text,"You have to go back to the previous level!"
liveops_spookylibrary_lose_text,"You couldn't light all the candles.
Try again soon!"
liveops_spookylibrary_name,Andy
liveops_spookylibrary_narrative_1,"HELP! Anybody there? I'm afraid of the dark..."
liveops_spookylibrary_narrative_2,"Don't worry, Andy! Help is on the way."
liveops_spookylibrary_narrative_3,"Phew, you saved me! I want to thank you with this special reward! "
liveops_spookylibrary_share,"I have lit all candles and saved Andy!"
liveops_spookylibrary_start_text,"Andy is afraid of the dark!
Help him light up the Spooky Library!"
liveops_spookylibrary_title,"Spooky Library"
liveops_spookylibrary_win_text,"All the candles are lit!
Andy is one happy ghost."
liveops_spookyvalentines_start_text,"Andy is afraid of the dark. 
Help him light up the way to meet his Valentine Lucy!"
liveops_spookyvalentines_title,"Spooky Valentine's Day"
liveops_spookyvalentines_win_text,"You did it! 
Andy and Lucy met on Valentine's Day!"
liveops_star_challenge_claim_button,Claim!
liveops_star_challenge_finished,Finished
liveops_star_challenge_local_reminder,"Starlight Contest ends soon! Collect stars to win amazing prizes! 🌟🌟=🎁"
liveops_star_challenge_local_reminder_body,"🌟🌟 Collect stars to win amazing prizes! 🎁🎁"
liveops_star_challenge_local_reminder_title,"Starlight Contest is ending!"
liveops_star_challenge_lose,"Not enough stars for a reward. Try next time!"
liveops_star_challenge_moon_chase_title,"Golden Tournament"
liveops_star_challenge_moon_chase_welcome_final,"Big final"
liveops_star_challenge_moon_chase_welcome_prize,"Winners prize"
liveops_star_challenge_moon_chase_welcome_qualifying_big,"Top 10"
liveops_star_challenge_moon_chase_welcome_qualifying_small,"Top 1"
liveops_star_challenge_moon_chase_welcome_quarter,Qualifier
liveops_star_challenge_moon_chase_welcome_semi,Semi-final
liveops_star_challenge_moon_chase_welcome_text,"Compete in the 3 round tournament for a chance to create a character for Bubble Witch 3!"
liveops_star_challenge_rank,Rank
liveops_star_challenge_ranking,"Collect stars and compete for rewards!"
liveops_star_challenge_reward,Reward
liveops_star_challenge_title,"Starlight Contest"
liveops_star_challenge_wait,"Calculating results..."
liveops_star_challenge_wait_definition,"Come back soon!"
liveops_star_challenge_wait_explanation,"Check back shortly."
liveops_star_challenge_welcome_text,"Make the lamps shine bright! Collect stars against other players."
liveops_star_challenge_win,"Star-tacular! Claim your reward!"
liveops_star_target_info,"Collect {0} stars by completing levels to receive the fairies gift!"
liveops_star_target_intro,"The fairies have a gift for you! Collect {0} stars to get it!"
liveops_star_target_title,"Star Gift"
liveops_stella_squad,"Stella's Squad"
liveops_tc_fail_text,"Oh no! Time is over... But don't worry, Leila will call you again soon!"
liveops_tc_fail_title,"Out of time!"
liveops_tc_narrative1,"It's a bit dark in here!"
liveops_tc_narrative2,"Let me light your way!"
liveops_tc_narrative3,"Ready to collect some treasures!?"
liveops_tc_score_end,"The results for this championship will soon be revealed!"
liveops_tc_score_intro,"Get the highest score you can on every Treasure Cave level. The top score will win the BIG reward."
liveops_tc_score_replay,"Play Treasure Cave levels again to beat your highest score. Remember, the top score will win the BIG reward."
liveops_tc_score_title,"Magic Championship"
liveops_tc_share,"I have found all chests in the Treasure Cave!"
liveops_tc_teaser_text,"Get ready! The Treasure Cave will bring amazing prizes soon!"
liveops_tc_title,"Treasure Cave"
liveops_tc_welcome_text,"Follow Leila into the Treasure Cave! Play now to win amazing prizes!"
liveops_tc_win_text,"You have collected all the rewards! Leila will call you again soon!"
liveops_topplayer_infowindow_case1,"Gaining the top spot grants you 7 max lives!"
liveops_topplayer_infowindow_case2,"Play to gain the top spot!"
liveops_topplayer_onboarding_case1,"The top contributor receives 7 max lives!"
liveops_topplayer_onboarding_case2,"Lead your team to get the medal!"
liveops_tot_candiescollected,Collected!
liveops_tot_egp,"You’ll lose all your candies if you leave. Don’t give up!"
liveops_tot_egp_garden,"You’ll lose all your magic drops if you leave. Don’t give up!"
liveops_tot_egp_soclose,"You’ve got lots of candies. If you lose, they’ll disappear..."
liveops_tot_egp_soclose_garden,"You’ve got lots of magic drops. If you lose, they’ll disappear..."
liveops_tot_info2_get,"Win prizes!"
liveops_tot_info2_give,"Make Tricksies happy"
liveops_tot_info2_give_garden,"Make Tricksies bloom"
liveops_tot_info2_play,"Burst bubbles, collect candies"
liveops_tot_info2_play_garden,"Burst bubbles, collect magic drops"
liveops_tot_info2_title,"How to play"
liveops_tot_info_text,"Unite wands and play special levels to collect candies for the Tricksies.

When the event ends you'll win treats depending on how many Tricksies you've helped.

If you lose, your teammates can help you recover the candies!"
liveops_tot_info_text_garden,"Unite wands and play special levels to collect magic drops for the Tricksies. When the event ends you'll win prizes depending on how many Tricksies you've helped. If you lose, your teammates can help you recover the magic drops!"
liveops_tot_lobby_prizes,Treats
liveops_tot_lobby_prizes2,"Treats: {num}/{max}"
liveops_tot_lobby_prizes2_garden,"Prizes: {num}/{max}"
liveops_tot_lobby_prizes_garden,Prizes
liveops_tot_lose_text,"The Tricksies vanished, but they'll return for more candies!"
liveops_tot_lose_text_garden,"The Tricksies vanished, but they'll return for more magic drops!"
liveops_tot_noconnection1_text,"You need Internet connection to join your squad."
liveops_tot_noconnection2_text,"You need an Internet connection to get your prizes."
liveops_tot_push_candies,"Help the Tricksies! 🍬 Collect the candies {0} sends you..."
liveops_tot_push_candies_garden,"Help the Tricksies! 💧 Collect the magic drops {0} sends you..."
liveops_tot_push_tricksie,"A new Tricksie is here :candy: Come help your team collect more candies!"
liveops_tot_push_tricksie_garden,"A new Tricksie is here :candy: Come help your team collect more magic drops!"
liveops_tot_ranking_title,Ranking
liveops_tot_receive_candies,"{name} sends you candies!"
liveops_tot_receive_candies_garden,"{name} sends you magic drops!"
liveops_tot_send_candies,"Pick who you want to recover your candies."
liveops_tot_send_candies_garden,"Pick who you want to recover your magic drops"
liveops_tot_send_candies_title,"There’s still a chance!"
